ID, Type, Center_X, Center_Y, Center_Z, Size_X, Size_Y, Size_Z, [Vectors...]
91,Oriented,15.7768,-15.3883,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.7159,-0.6982,0.0000,15.7768,-0.6982,-0.7159,0.0000,-15.3883,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
92,Oriented,16.5243,-14.5828,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.7498,-0.6617,0.0000,16.5243,-0.6617,-0.7498,0.0000,-14.5828,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
93,Oriented,17.2306,-13.7410,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.7818,-0.6235,0.0000,17.2306,-0.6235,-0.7818,0.0000,-13.7410,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
94,Oriented,17.8941,-12.8650,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.8119,-0.5837,0.0000,17.8941,-0.5837,-0.8119,0.0000,-12.8650,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
95,Oriented,18.5131,-11.9571,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.8400,-0.5425,0.0000,18.5131,-0.5425,-0.8400,0.0000,-11.9571,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
96,Oriented,19.0861,-11.0194,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.8660,-0.5000,0.0000,19.0861,-0.5000,-0.8660,0.0000,-11.0194,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
97,Oriented,19.6117,-10.0543,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.8899,-0.4562,0.0000,19.6117,-0.4562,-0.8899,0.0000,-10.0543,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
98,Oriented,20.0885,-9.0643,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.9115,-0.4113,0.0000,20.0885,-0.4113,-0.9115,0.0000,-9.0643,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
99,Oriented,20.5153,-8.0517,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.9309,-0.3653,0.0000,20.5153,-0.3653,-0.9309,0.0000,-8.0517,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
100,Oriented,20.8912,-7.0191,-0.0000,4.0500,2.4000,50.0000,Matrix:[0.9479,-0.3185,0.0000,20.8912,-0.3185,-0.9479,0.0000,-7.0191,0.0000,0.0000,-1.0000,-0.0000,0.0000,0.0000,0.0000,1.0000]
101,Oriented,-12.2760,4.1245,0.0000,4.0500,2.4000,50.0000,Matrix:[0.9479,-0.3185,0.0000,-12.2760,-0.3185,-0.9479,0.0000,4.1245,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
102,Oriented,-12.0551,4.7313,0.0000,4.0500,2.4000,50.0000,Matrix:[0.9309,-0.3653,0.0000,-12.0551,-0.3653,-0.9309,0.0000,4.7313,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
103,Oriented,-11.8043,5.3263,0.0000,4.0500,2.4000,50.0000,Matrix:[0.9115,-0.4113,0.0000,-11.8043,-0.4113,-0.9115,0.0000,5.3263,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
104,Oriented,-11.5241,5.9081,0.0000,4.0500,2.4000,50.0000,Matrix:[0.8899,-0.4562,0.0000,-11.5241,-0.4562,-0.8899,0.0000,5.9081,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
105,Oriented,-11.2153,6.4752,0.0000,4.0500,2.4000,50.0000,Matrix:[0.8660,-0.5000,0.0000,-11.2153,-0.5000,-0.8660,0.0000,6.4752,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
106,Oriented,-10.8786,7.0262,0.0000,4.0500,2.4000,50.0000,Matrix:[0.8400,-0.5425,0.0000,-10.8786,-0.5425,-0.8400,0.0000,7.0262,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
107,Oriented,-10.5149,7.5597,0.0000,4.0500,2.4000,50.0000,Matrix:[0.8119,-0.5837,0.0000,-10.5149,-0.5837,-0.8119,0.0000,7.5597,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
108,Oriented,-10.1250,8.0744,0.0000,4.0500,2.4000,50.0000,Matrix:[0.7818,-0.6235,0.0000,-10.1250,-0.6235,-0.7818,0.0000,8.0744,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
109,Oriented,-9.7099,8.5691,0.0000,4.0500,2.4000,50.0000,Matrix:[0.7498,-0.6617,0.0000,-9.7099,-0.6617,-0.7498,0.0000,8.5691,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
110,Oriented,-9.2707,9.0424,0.0000,4.0500,2.4000,50.0000,Matrix:[0.7159,-0.6982,0.0000,-9.2707,-0.6982,-0.7159,0.0000,9.0424,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
111,Oriented,-8.8085,9.4933,0.0000,4.0500,2.4000,50.0000,Matrix:[0.6802,-0.7331,0.0000,-8.8085,-0.7331,-0.6802,0.0000,9.4933,0.0000,0.0000,-1.0000,0.0000,0.0000,0.0000,0.0000,1.0000]
